Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [2525 Mini Shop],Price [2525 Mini Shop],In stock [2525 Mini Shop],Low stock [2525 Mini Shop],"Tax - ""消費税"" (8%)"
เพรทซ์รสลาบ,10391,เพรทซ์รสลาบ,Snak,,N,,,,,,,0,8851019030951,,,Y,Y,110,0.000,0.000,Y
เภสัช-ทีนพาวเด้อ,11031,เภสัช ทีนพาวเด้อ,Cosmetic,,N,,,,,,,0,8850233210279,,,Y,Y,450,3.000,,Y
เม็ดบัวลอย-แช่แข็ง,10966,เม็ดบัวลอย แช่แข็ง,FROZEN,,N,,,,,,,700,8850298600305,,,Y,Y,1000,1.000,,Y
เม็ดบัวลอยแช่แข็ง,11016,เม็ดบัวลอยแช่แข็ง,FROZEN,,N,,,,,,,0,8850298600329,,,Y,Y,1000,0.000,,Y
เม็ดผักชี香辛料(コリアンダーシード),10481,เม็ดผักชี香辛料(コリアンダーシード),ของตากแห้ง,,N,,,,,,,88,8858265000974,,,Y,Y,180,18.000,0.000,Y
เม็ดพริกไทยดำ-ไรทิพย์,10510,เม็ดพริกไทยดำ ไรทิพย์,ของตากแห้ง,,N,,,,,,,0,8851683001745,,,Y,Y,200,35.000,0.000,Y
เมล็ดทานตะวัน-(รสมะพร้าว)ひまわりの種(ココナッツ味),10890,เมล็ดทานตะวัน (รสมะพร้าว)ひまわりの種(ココナッツ味),Snak,,N,,,,,,,0,6924187848276,,,Y,Y,650,1.000,0.000,Y
เมล็ดทานตะวัน(ดั้งเดิม)ひまわりの種(オリジナル),10697,เมล็ดทานตะวัน(ดั้งเดิม)ひまわりの種(オリジナル),Snak,,N,,,,,,,300,6924187846180,,,Y,Y,650,4.000,0.000,Y
เรโซน่า-วิตามิน,10985,เรโซน่า วิตามิน,Cosmetic,,N,,,,,,,0,,,,Y,Y,1200,2.000,0.000,Y
เรโซนาmotionsensethชาวเวอร์คลีน,10709,เรโซนาMOTIONSENSETHชาวเวอร์คลีน,Cosmetic,,N,,,,,,,0,4800888151803,,,Y,Y,150,3.000,0.000,Y
เรโซนาmotionsenset™พาสชัน,10555,เรโซนาMOTIONSENSET™พาสชัน,,,N,,,,,,,0,4800888142399,,,Y,Y,150,0.000,0.000,Y
เล็บมือนาง,10042,เล็บมือนาง,FROZEN,,N,,,,,,,750,,,,Y,Y,1000,7.000,,Y
เลอรส-เส้นใหญ่เย็นตาโฟต้มยำinstant-noodles-with-tom-yum-yentafo,10623,เลอรส เส้นใหญ่เย็นตาโฟต้มยำInstant Noodles with Tom Yum Yentafo,,,N,,,,,,,1250,8857200585583,,,Y,Y,450,1.000,,Y
เลอรสก๊วยจั๊บญวน,10606,เลอรสก๊วยจั๊บญวนVIETNAMESE RICE NOODLE SOUP,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,250,8857200585538,,,Y,Y,400,0.000,0.000,Y
เลอรสเส้นเล็กเย็นตาโฟinstant-noodles-with-tom-yum-yentafo-rice-s,10624,เลอรสเส้นเล็กเย็นตาโฟInstant Noodles with Tom Yum Yentafo Rice S,,,N,,,,,,,1250,8857200585552,,,Y,Y,450,1.000,0.000,Y
เลือดเป็ดก้อน,10310,เลือด แพ็ค鴨の血,สินค้าเวียดนาม,,N,,,,,,,150,6971860650015,,,Y,Y,280,43.000,,Y
เวเฟอร์สติ๊กซ็อคโกแลต-v-foods,10679,เวเฟอร์สติ๊กซ็อคโกแลต v foods,Snak,,N,,,,,,,330,8858223014654,,,Y,Y,500,0.000,0.000,Y
เวเฟอร์สติ๊กสตรอเบอรี่-v-foods,10678,เวเฟอร์สติ๊กสตรอเบอรี่ v foods,Snak,,N,,,,,,,280,8858223014661,,,Y,Y,500,0.000,,Y
เศษเนื้อ1kg,10919,เศษเนื้อ,FROZEN,,N,,,,,,,850,,,,Y,Y,1300,2.000,,Y
เส้นก๋วยจั๊บ,10234,เส้นก๋วยจั๊บ,อาหารจำพวกเส้น,,N,,,,,,,163,8850578310054,,,Y,Y,320,4.000,0.000,Y
เส้นก๋วยจั๊บเวียดนาม,10082,เส้นก๋วยจั๊บเวียดนาม,อาหารจำพวกเส้น,,N,,,,,,,187,8859033200015,,,Y,Y,245,0.000,0.000,Y
เส้นจันทร์อบแห้ง-ฮาวฮาว,10232,เส้นจันทร์อบแห้ง ฮาวฮาว,อาหารจำพวกเส้น,,N,,,,,,,293,8850521950337,,,Y,Y,398,30.000,0.000,Y
เส้นหมี่จันทร์บูรณ์-1-มิล,11106,เส้นหมี่จันทร์บูรณ์ 1 มิล,อาหารแห้ง,,N,,,,,,,194,8858265000028,,,Y,Y,350,18.000,,Y
เส้นหมี่อบแห้งไว-ไว-180g,10535,เส้นหมี่อบแห้งไว ไว 180g,บะหมี่กึ่งสำเร็จรูป,,N,,,,,,,135,8850100206039,,,Y,Y,250,65.000,,Y
เส้นเล็กจันทร์บูรณ์-3-มิล,10150,เส้นเล็กจันทร์บูรณ์ 3 มิล,อาหารแห้ง,,N,,,,,,,194,8858265000035,,,Y,Y,350,30.000,,Y
เห็ดถอบในน้ำเกลือ,10370,เห็ดถอบในน้ำเกลือ,หมวดกระป๋อง,,N,,,,,,,1238,8850967010015,,,Y,Y,1650,20.000,0.000,Y
เห็ดฟางลูกกลางตราช้าง,10100,เห็ดฟางลูกกลางตราช้าง,หมวดกระป๋อง,,N,,,,,,,400,8858359000859,,,Y,Y,585,1.000,0.000,Y
เห็ดหอม,10250,เห็ดหอม,สินค้าเวียดนาม,,N,,,,,,,210,8938517288807,,,Y,Y,300,6.000,,Y
เห็ดหูหนูขาวแห้ง-ตราปลาทอง,10252,เห็ดหูหนูขาวแห้ง ตราปลาทอง,ของตากแห้ง,,N,,,,,,,0,8850096900058,,,Y,Y,650,0.000,0.000,Y
เห็ดหูหนูดำ,10251,เห็ดหูหนูดำ,สินค้าเวียดนาม,,N,,,,,,,150,8938517288791,,,Y,Y,300,4.000,,Y
เอนแก้วgân-bò-trắng,10682,เอนแก้วGÂN BÒ TRẮNG,FROZEN,,N,,,,,,,934,39000213000018,,,Y,Y,1550,2.000,,Y
เอสเปรสโซ่espresso-3-in-1-coffee,10854,เอสเปรสโซ่ESPRESSO 3 IN 1 COFFEE,เครื่องดื่ม,,N,,,,,,,1000,8888240052025,,,Y,Y,2500,1.000,0.000,Y
เอสเปรสโซ่espresso-3-in-1-coffee-1,10867,เอสเปรสโซ่ESPRESSO 3 IN 1 COFFEE,เครื่องดื่ม,,N,,,,,,,40,8888240052018,,,Y,Y,120,25.000,0.000,Y
เอเวอร์เซ้นส์-อินเทนซีฟ-สมร,10991,เอเวอร์เซ้นส์ อินเทนซีฟ สมร,Cosmetic,,N,,,,,,,600,8851989013695,,,Y,Y,1000,0.000,0.000,Y
เอเวอร์เซ้นส์-อินเทนซีฟ-ไบรท์,10989,เอเวอร์เซ้นส์ อินเทนซีฟ ไบรท์,Cosmetic,,N,,,,,,,900,8851989013572,,,Y,Y,1200,-1.000,,Y
เอเวอร์เซ้นส์-โยเกิร์ต,10986,เอเวอร์เซ้นส์ โยเกิร์ต,Cosmetic,,N,,,,,,,900,8851989013121,,,Y,Y,1200,2.000,,Y
เอเวอร์เซ้นส์-โยเกิร์ต-1,10990,เอเวอร์เซ้นส์ โยเกิร์ต,Cosmetic,,N,,,,,,,900,8851989010922,,,Y,Y,1200,0.000,,Y
เอเวอร์เซนส์-ไวท์เทนนิ่ง,10988,เอเวอร์เซนส์ ไวท์เทนนิ่ง,Cosmetic,,N,,,,,,,600,8851989013244,,,Y,Y,1000,0.000,0.000,Y
เอเวอร์เซ้นส์แป้งหอมเย็น,11017,เอเวอร์เซ้นส์แป้งหอมเย็น,Cosmetic,,N,,,,,,,0,8851989011561,,,Y,Y,1200,0.000,,Y
แกงเขียวหวาน(รสดี),11004,แกงเขียวหวาน(รสดี),เครื่องแกง,,N,,,,,,,184,8850250007975,,,Y,Y,270,6.000,0.000,Y
แก้อักเสบ(buflex400),10948,แก้อักเสบ(buflex400),,,N,,,,,,,0,8851467028104,,,Y,Y,800,50.000,0.000,Y
แก้แพ้,10888,แก้แพ้,,,N,,,,,,,400,8856351008132,,,Y,Y,600,3.000,0.000,Y
แก้แพ้(cetrizin),10945,แก้แพ้(cetrizin),,,N,,,,,,,0,,,,Y,Y,500,50.000,0.000,Y
แคบหมู,10113,แคบหมู,ของตากแห้ง,,N,,,,,,,240,,,,Y,Y,500,12.000,,Y
แคบหมูฟิลิปินส์-spicy,10397,แคบหมูฟิลิปินส์ Spicy,ฟิลิบปิน,,N,,,,,,,202,4571159037064,,,Y,Y,380,3.000,,Y
แคบหมูเกตุแก้ว,10237,แคบหมูเกตุแก้ว(บาบิคิว),ฟิลิบปิน,,N,,,,,,,202,4571159037057,,,Y,Y,380,10.000,,Y
แคปหมู,10052,แคปหมู,ของสด,,N,,,,,,,400,,,,Y,Y,500,-8.000,,Y
แค๊ปหมู-(หอม&น้ำส้มสายชู),10975,แค๊ปหมู (หอม&น้ำส้มสายชู),ของตากแห้ง,,N,,,,,,,0,4571159037033,,,Y,Y,380,1.000,0.000,Y
แคปหมู-เผ็ด-&-น้ำส้มสายชู,10973,แคปหมู เผ็ด & น้ำส้มสายชู,ของตากแห้ง,,N,,,,,,,0,4571159037040,,,Y,Y,380,7.000,0.000,Y
แคปหมู-เผ็ด&ซีส,10974,แคปหมู เผ็ด&ซีส,ของตากแห้ง,,N,,,,,,,0,4571159037088,,,Y,Y,380,9.000,0.000,Y
แคปหมูดั้งเดิม(豚皮菓子-レギュラー),10398,แคปหมูดั้งเดิม(豚皮菓子 レギュラー),ฟิลิบปิน,,N,,,,,,,202,4571159037026,,,Y,Y,380,-5.000,,Y
แคร์-แป้งเด็ก-พิงค์-ซอฟท์,10743,แคร์ แป้งเด็ก พิงค์ ซอฟท์,Cosmetic,,N,,,,,,,800,8850006587010,,,Y,Y,1200,0.000,,Y
แซนวิชโบราณ,10853,แซนวิชโบราณ(หมูหยองพริกเผา),ของสด,,N,,,,,,,700,,,,Y,Y,850,12.000,,Y
แซมพู,10002,แซมพู,Cosmetic,,N,,,,,,,0,8851932354127,,,Y,Y,300,2.000,0.000,Y
แป้งกล้วยทอดfried-banana-flour,10840,แป้งกล้วยทอดFried Banana Flour,แป้งทำอาหาร,,N,,,,,,,400,8850340140124,,,Y,Y,590,0.000,0.000,Y
แป้งขนมครกthai-pudding-flour,10838,แป้งขนมครกThai Pudding Flour,แป้งทำอาหาร,,N,,,,,,,300,8850340140131,,,Y,Y,590,0.000,0.000,Y
แป้งขนมไข่นกกระทา-thai-fried-sweet-potato-ball-flour,10837,แป้งขนมไข่นกกระทา Thai Fried Sweet Potato Ball Flour,แป้งทำอาหาร,,N,,,,,,,400,8850340140155,,,Y,Y,590,6.000,0.000,Y
แป้งข้าวเจ้า,10335,แป้งข้าวเจ้า,แป้งทำอาหาร,,N,,,,,,,402,8850122344153,,,Y,Y,560,8.000,,Y
แป้งข้าวเหนียว,10336,แป้งข้าวเหนียว,แป้งทำอาหาร,,N,,,,,,,418,8850122354152,,,Y,Y,585,-4.000,,Y
แป้งคันทรี่,10963,แป้งคันทรี่,Cosmetic,,N,,,,,,,900,8859178706687,,,Y,Y,1200,0.000,0.000,Y
แป้งทอดกล้วย-1,10569,แป้งทอดกล้วย,แป้งทำอาหาร,,N,,,,,,,306,8852633700503,,,Y,Y,680,1.000,0.000,Y
แป้งพอนด์ส-พิงค์คิช-โกลว์,10483,แป้งพอนด์ส พิงค์คิช โกลว์,,,N,,,,,,,0,91417817,,,Y,Y,450,4.000,0.000,Y
แป้งมันสำปะหลัง,10337,แป้งมันสำปะหลัง,แป้งทำอาหาร,,N,,,,,,,240,8850372000359,,,Y,Y,350,24.000,,Y
แป้งสปิงซอง,10965,แป้งสปิงซอง,Cosmetic,,N,,,,,,,900,8850233110036,,,Y,Y,1200,0.000,0.000,Y
แป้งเด็กแคร์-แป้งเด็ก-กลิ่นซากุระ,10911,แป้งเด็กแคร์ แป้งเด็ก กลิ่นซากุระ,Cosmetic,,N,,,,,,,900,8850006593264,,,Y,Y,1200,-1.000,0.000,Y
แป้งเด็กแคร์-โซเพียว,10910,แป้งเด็กแคร์ โซเพียว,Cosmetic,,N,,,,,,,0,8850006952030,,,Y,Y,1200,1.000,0.000,Y
แป้งเด็กแคร์-ไนซ์มิลค์,10994,แป้งเด็กแคร์ ไนซ์มิลค์,Cosmetic,,N,,,,,,,800,8850006948019,,,Y,Y,1200,0.000,0.000,Y
แป้งเด็กโคโดโม,10711,แป้งเด็กโคโดโม,Cosmetic,,N,,,,,,,800,8850002006577,,,Y,Y,1200,5.000,,Y
แป้งเย็น-โพรเทค(บลอสซัม),10960,แป้งเย็น โพรเทค(บลอสซัม),Cosmetic,,N,,,,,,,500,8850006603178,,,Y,Y,800,-3.000,0.000,Y
แป้งเย็นตรางู,10964,แป้งเย็นตรางู,Cosmetic,,N,,,,,,,500,8852086001028,,,Y,Y,800,0.000,0.000,Y
แป้งเย็นเภสัชกลิ่นมาดาม,10541,แป้งเย็นเภสัชกลิ่นมาดาม,,,N,,,,,,,0,8850233210040,,,Y,Y,450,0.000,0.000,Y
แป้งแคร์-ลาเวนเดอร์,10993,แป้งแคร์ ลาเวนเดอร์,Cosmetic,,N,,,,,,,800,8850006938867,,,Y,Y,1200,0.000,0.000,Y
แป้งแคร์ขวดเล็กแบบพกพา,11070,แป้งแคร์ขวดเล็กแบบพกพา,,,N,,,,,,,200,8850006942079,,,Y,Y,350,9.000,,Y
แป้งแคร์เล็กแบบพกพากลิ่นซะกุระ,11071,แป้งแคร์เล็กแบบพกพากลิ่นซะกุระ,,,N,,,,,,,200,8850006593240,,,Y,Y,350,6.000,,Y
แป้งโยคี,10558,แป้งโยคี,,,N,,,,,,,0,8851124891003,,,Y,Y,650,0.000,0.000,Y
แป้งโยคี-1,10559,แป้งโยคี,,,N,,,,,,,0,8858672900034,,,Y,Y,650,0.000,0.000,Y
แป้งโยคี-2,11060,แป้งโยคี,,,N,,,,,,,250,8858672900027,,,Y,Y,350,5.000,,Y
แปรงสีฟันคอลเกต,11065,แปรงสีฟันคอลเกต,,,N,,,,,,,150,,,,Y,Y,350,24.000,,Y
แปรงสีฟันคอลเกต-1,11078,แปรงสีฟันคอลเกต,,,N,,,,,,,150,8850006332146,,,Y,Y,350,20.000,,Y
แฟนต้าน้ำส้ม,10284,แฟนต้าน้ำส้ม(ファンタオレンジ )1.5L,เครื่องดื่ม,,N,,,,,,,189,4902102140829,,,Y,Y,280,4.000,,Y
แฟนต้าองุ่น,10283,แฟนต้าองุ่น,เครื่องดื่ม,,N,,,,,,,0,4902102140805,,,Y,Y,250,0.000,0.000,Y
แม่สมจิตต์กระเทียมดอง,10721,แม่สมจิตต์กระเทียมดอง,เครื่องปรุง,,N,,,,,,,180,8859774500085,,,Y,Y,350,0.000,0.000,Y
แม่สมส่าห์-ปลาร้าบอง,10731,แม่สมส่าห์ ปลาร้าบอง,เครื่องปรุง,,N,,,,,,,0,,,,Y,Y,500,12.000,0.000,Y
แม่เหรียญฝาส้ม,10592,แม่เหรียญฝาส้ม,ปลาร้า,,N,,,,,,,390,8859776199119,,,Y,Y,550,14.000,,Y
แล็กตาซอย,11124,แล็กตาซอย,เครื่องดื่ม,,N,,,,,,,70,8850267122326,,,Y,Y,110,19.000,,Y
แหนมตุ้ม,10730,แหนมตุ้ม,ของสด,,N,,,,,,,833,,,,Y,Y,1000,0.000,,Y
แหนมแท่ง(หมู),10921,แหนมแท่ง(หมู),ของสด,,N,,,,,,,833,,,,Y,Y,1000,16.000,,Y
แอกคอด-โลโบ,10614,แอกคอด โลโบ,เครื่องปรุง,,N,,,,,,,275,8850030112462,,,Y,Y,380,10.000,,Y
แอนตาซีน,10889,แอนตาซีน,,,N,,,,,,,250,8851473008732,,,Y,Y,300,54.000,0.000,Y
แอนนา,10578,แอนนา,,,N,,,,,,,500,8851473008237,,,Y,Y,800,7.000,0.000,Y
โกกิ-150ก,10149,โกกิ 150ก,แป้งทำอาหาร,,N,,,,,,,248,8850180040011,,,Y,Y,350,12.000,,Y
โก๋แก่รสกุ้ง,10387,โก๋แก่รสกุ้ง,Snak,,N,,,,,,,0,8852023665238,,,N,Y,70,,,Y
โก๋แก่รสบาร์บีคิว,10386,โก๋แก่รสบาร์บีคิว,Snak,,N,,,,,,,0,8852023665498,,,N,Y,70,,,Y
โค้ก-1.25-ลิตร,10285,โค้ก( コカ・コーラ)1.5L,เครื่องดื่ม,,N,,,,,,,191,4902102141109,,,Y,Y,280,1.000,,Y
โคฟี่ขวดใหญ่,11053,โคฟี่ขวดใหญ่,,,N,,,,,,,325,8850294001014,,,Y,Y,460,3.000,,Y
โคฟี่,10455,โคฟี่ナムオリエン S サイズ,เครื่องดื่ม,,N,,,,,,,155,8850294165303,,,Y,Y,200,-1.000,,Y
โคโดโม-แป้งเด็กโคโดโม-สูตร-เจนเทิล-ซอฟท์,10744,โคโดโม แป้งเด็กโคโดโม สูตร เจนเทิล ซอฟท์,Cosmetic,,N,,,,,,,800,8850002006638,,,Y,Y,1200,-2.000,,Y
โจ๊ก,10056,โจ๊ก,อาหารแห้ง,,N,,,,,,,0,,,,Y,Y,110,12.000,0.000,Y
โจ๊กคัพ-รสต้มยำกุ้ง,10940,โจ๊กคัพ รสต้มยำกุ้ง,เครื่องปรุง,,N,,,,,,,0,8851876004638,,,Y,Y,300,1.000,0.000,Y
โจ๊กคัพ-รสมาม่าต้มยำกุ้ง,10941,โจ๊กคัพ รสมาม่าต้มยำกุ้ง,เครื่องปรุง,,N,,,,,,,0,8851876004713,,,Y,Y,300,1.000,0.000,Y
โจ๊กคัพ-รสหมู,10938,โจ๊กคัพ รสหมู,,,N,,,,,,,0,8851876004027,,,Y,Y,300,10.000,0.000,Y
เปียก็กspred-star.or香辛料(スターアニス(八角)),10004,โป๊ยกั๊กSPRED STAR.OR香辛料(スターアニス(八角)),เครื่องปรุง,,N,,,,,,,108,8858265000943,,,Y,Y,150,36.000,,Y
โปเต้ถุงเล็ก,11076,โปเต้ถุงเล็ก,,,N,,,,,,,50,8851727001021,,,Y,Y,100,16.000,,Y
โพรเทคส์-สบู่-พรอพโพลิส,10565,โพรเทคส์ สบู่ พรอพโพลิส,,,N,,,,,,,0,9556031084263,,,Y,Y,350,2.000,0.000,Y
โพรเทคส์แอคทีฟ-ฟิโอนี-ทับทิม,10917,โพรเทคส์แอคทีฟ ฟิโอนี ทับทิม,Cosmetic,,N,,,,,,,400,8850006948590,,,Y,Y,750,0.000,0.000,Y
โรช่าปลาราดพริก揚げサバのトマトチリ,10590,โรช่าปลาราดพริก揚げサバのトマトチリ,หมวดกระป๋อง,,N,,,,,,,270,8850511121259,,,Y,Y,395,6.000,0.000,Y
โรช่าในซอสมะเขือเทศsardine-tomato-sauceinpoza,10591,โรช่าในซอสมะเขือเทศSARDINE TOMATO SAUCEINPOZA,,,N,,,,,,,14500,8850511120269,,,Y,Y,variable,3.000,0.000,Y
โรตีสายไหม,10842,โรตีสายไหม,ของสด,,N,,,,,,,500,,,,Y,Y,700,0.000,,Y
โลตัส-รสเบนโต๊ะ,10062,โลตัส รสเบนโต๊ะ,Snak,,N,,,,,,,0,,,,Y,Y,60,0.000,0.000,Y
โลตัส-รสเบนโต๊ะ-1,10063,โลตัส รสเบนโต๊ะ,Snak,,N,,,,,,,0,,,,Y,Y,700,0.000,0.000,Y
โลตัสขาไก่,11113,โลตัสขาไก่,ขนม,,N,,,,,,,167,8850157532211,,,Y,Y,350,23.000,,Y
โลโบ-เครื่องต้มข่า,10157,โลโบ เครื่องต้มข่า,เครื่องปรุง,,N,,,,,,,0,http://www.lobo.co.th/lobo_qr?id=9,,,Y,Y,150,10.000,0.000,Y
โหระพาสด,10695,โหระพาสด,ของสด,,N,,,,,,,100,,,,Y,Y,350,4.000,,Y
โอวัลติน3อิน1,10083,โอวัลติน3อิน1,Snak,,N,,,,,,,0,8850086150333,,,Y,Y,130,-7.000,0.000,Y
โอวัลติน3อิน1(ดั้งเดิม),10091,โอวัลติน3อิน1(ดั้งเดิม),Snak,,N,,,,,,,0,8850086150388,,,Y,Y,130,7.000,0.000,Y
ใบขี้เหล็ก(冷凍タガヤサン),10401,ใบขี้เหล็ก(冷凍タガヤサン),FROZEN,,N,,,,,,,580,8858771600217,,,Y,Y,850,16.000,0.000,Y
ใบมะกรูดแช่แข็ง-1,10605,ใบมะกรูดแช่แข็ง,FROZEN,,N,,,,,,,0,,,,Y,Y,280,40.000,0.000,Y
ใบมะกรูดแช่แข็ง,10428,ใบมะกรูดแช่แข็งกาญจนา,FROZEN,,N,,,,,,,0,8858265000431,,,Y,Y,350,8.000,,Y
ใบแมงลัก,10979,ใบแมงลัก,ของสด,,N,,,,,,,100,,,,Y,Y,350,12.000,,Y
